,AV FISTULA 16 G X 1 1/4 ,,|00M|,,,|1.01.04.01.006|,|1030|,15834,,| |,,|M00|,0,,| |
,BUDESONID-FORMOTEROL IH 160/4.5 MG 120 DOSIS (SYMBICORT),,|00M|,,,|1.01.04.01.003|,|9010153|,284,,| |,,|M00|,149266,,| |
,OKSALIPLATIN SERB INJ 50 MG/VIAL (OXALIPLATIN MEDAC),,|00M|,,,|1.01.04.01.001|,|9010159|,52,,| |,,|M00|,247500,,| |
,KLARITROMISIN SIR KERING 250 MG/5 ML (ABBOTIC GRANULE),,|00M|,,,|1.01.04.01.006|,|9010405|,1,,| |,,|M00|,150500,,| |
,DEKSTROSA 10% + 1/5 NS (N-5),,|00M|,,,|1.01.04.01.001|,|9020032|,73,,| |,,|M00|,15053.5,,| |
,NATRIUM BIKARBONAT INJ 8.4% (I.V.) 25 ML (MEYLON),,|00M|,,,|1.01.04.01.001|,|9020058|,883,,| |,,|M00|,6448,,| |
,TRIAMSINOLON ASETONID NASAL SPRAY 55 MCG/PUFF (NASACORT AQ),,|00M|,,,|1.01.04.01.001|,|9030141|,189,,| |,,|M00|,112710.4,,| |
,IPRATROPIUM BROMIDA 0.52 MG (SETARA 0.5 MG) + SALBUTAMOL SULFAT 3.01 MG (SETARA 2.5 MG) (COMBIVENT UDV) ,,|00M|,,,|1.01.04.01.001|,|9030142|,7982,,| |,,|M00|,5005,,| |
,LIDOKAIN 2.5 % + PRILOKAIN 2.5 % KRIM 5 G (EMLA 5 %),,|00M|,,,|1.01.04.01.005|,|9030143|,104,,| |,,|M00|,55099.72,,| |
,SETIRIZIN SIR 5 MG/ML 60 ML (RITEZ),,|00M|,,,|1.01.04.01.001|,|9040193|,1,,| |,,|M00|,44000,,| |
,VALPROAT TAB ER 500 (DEPAKOTE ER),,|00M|,,,|1.01.04.01.002|,|9040227|,12580,,| |,,|M00|,5928,,| |
,PARASETAMOL SIR FORTE 250 MG/5 ML 60 ML (TEMPRA FORTE JERUK),,|00M|,,,|1.01.04.01.001|,|9040299|,6,,| |,,|M00|,51700,,| |
,SUKRALFAT TAB 500 MG (ULSIDEX),,|00M|,,,|1.01.04.01.002|,|9040365|,341,,| |,,|M00|,370.26,,| |
,KANDESARTAN TAB 8 MG,,|00M|,,,|1.01.04.01.002|,|9040398|,66880,,| |,,|M00|,545,,| |
,KANDESARTAN TAB 16 MG,,|00M|,,,|1.01.04.01.002|,|9040399|,29870,,| |,,|M00|,943,,| |
,KARBAMAZEPIN TAB 200 MG,,|00M|,,,|1.01.04.01.002|,|9040400|,1350,,| |,,|M00|,245,,| |
,OFLOKSASIN TAB 200 MG,,|00M|,,,|1.01.04.01.002|,|9040401|,163,,| |,,|M00|,427,,| |
,PROPILTIOURASIL TAB 100 MG,,|00M|,,,|1.01.04.01.002|,|9040402|,21197,,| |,,|M00|,497,,| |
,GEFITINIB TAB 250 MG (IRESSA),,|00M|,,,|1.01.04.01.002|,|9040403|,6580,,| |,,|M00|,280000,,| |
,NEUROBION TAB 5000,,|00M|,,,|1.01.04.01.002|,|9040407|,4618,,| |,,|M00|,3020,,| |
,TELBIVUDIN TAB 600 MG (SEBIVO),,|00M|,,,|1.01.04.01.002|,|9040409|,1290,,| |,,|M00|,28299.7,,| |
,AMIODARON TAB 200 MG (TIARYT),,|00M|,,,|1.01.04.01.002|,|9040412|,1,,| |,,|M00|,1176.57,,| |
,HIDROKSI UREA TAB 500 MG (HYDROXYUREA MED),,|00M|,,,|1.01.04.01.001|,|9040417|,10741,,| |,,|M00|,3800,,| |
,BERAPROST SODIUM TAB 20 MCG (DORNER) ,,|00M|,,,|1.01.04.01.002|,|9040418|,20635,,| |,,|M00|,4873,,| |
,GLIKUIDON TAB 30 MG (GLURENORM),,|00M|,,,|1.01.04.01.002|,|9040419|,6,,| |,,|M00|,897.6,,| |
,TIAMAZOL TAB 5 MG (THYROZOL),,|00M|,,,|1.01.04.01.002|,|9040421|,1829,,| |,,|M00|,661,,| |
,PRAMIPEKSOL TAB 0.75 MG (SIFROL),,|00M|,,,|1.01.04.01.002|,|9040423|,1055,,| |,,|M00|,13200,,| |
,NISTATIN TAB VAGINAL 100.000 UI (NYSTATIN),,|00M|,,,|1.01.04.01.006|,|10082015|,9,,| |,,|M00|,30410.6,,| |
,BOTTLE SCOOTDURANT 2000 ML,,|00M|,,,|1.01.04.01.006|,|10300103|,2,,| |,,|M00|,233649.9,,| |
,BOTTLE SCOOT DURANT 500 ML,,|00M|,,,|1.01.04.01.006|,|10300104|,8,,| |,,|M00|,176000,,| |
,BOTTLE SCOOT DURANT 50 ML,,|00M|,,,|1.01.04.01.006|,|10300105|,19,,| |,,|M00|,75900,,| |
,LAMPU SPIRTUS,,|00M|,,,|1.01.04.01.006|,|10300106|,2,,| |,,|M00|,77500.5,,| |
,E CARE FILM IV DRESS,,|00M|,,,|1.01.04.01.006|,|11082016|,14117,,| |,,|M00|,6000,,| |
,CERVICAL COLAR UNIVERSAL ONE MADE,,|00M|,,,|1.01.04.01.006|,|11254200|,1,,| |,,|M00|,104500,,| |
,KERTAS DEFRIBILATOR MERK PHILLIP,,|00M|,,,|1.01.04.01.006|,|11258460|,19,,| |,,|M00|,825000,,| |
,DISPOSABLE PRESSURE INFUSOR 500 ML,,|00M|,,,|1.01.04.01.006|,|11258745|,2,,| |,,|M00|,577500,,| |
,PERFORMA CATH 6F JL 4.0,,|00M|,,,|1.01.04.01.006|,|12123319|,36,,| |,,|M00|,285152.23,,| |
,RESOLUTE INTEGRITY 3.50 X 38 MM,,|00M|,,,|1.01.04.01.006|,|12123419|,1,,| |,,|M00|,4165425,,| |
,RESOLUTE INTEGRITY 2.50 X 22 MM,,|00M|,,,|1.01.04.01.006|,|12123619|,1,,| |,,|M00|,4165425,,| |
,3.5 ULNARADIUS DCP LCP 8 HOLE (BAS),,|00M|,,,|1.01.04.01.006|,|12142119|,3,,| |,,|M00|,3665000,,| |
,FORTIS 2.5 X 13 MM,,|00M|,,,|1.01.04.01.006|,|12143119|,2,,| |,,|M00|,2970000,,| |
,FORTIS 2.5 X 08 MM,,|00M|,,,|1.01.04.01.006|,|12143219|,3,,| |,,|M00|,1645600,,| |
,FORTIS 3.50 X 08 MM,,|00M|,,,|1.01.04.01.006|,|12143319|,4,,| |,,|M00|,2970000,,| |
,FORTIS 4.00 X 08 MM,,|00M|,,,|1.01.04.01.006|,|12143419|,4,,| |,,|M00|,1645600,,| |
,IKAZUCHI REV 2.00X20MM,,|00M|,,,|1.01.04.01.006|,|12143519|,3,,| |,,|M00|,2970000,,| |
,IKAZUCHI REV 1.20X06MM,,|00M|,,,|1.01.04.01.006|,|12143619|,3,,| |,,|M00|,1645600,,| |
,AGENT DCB MR 3.00 X 30 MM,,|00M|,,,|1.01.04.01.006|,|12164119|,1,,| |,,|M00|,6600000,,| |
,CROSS LINK LUMBAL 6.0 MM X 75 MM (WASTON/PATRIOT),,|00M|,,,|1.01.04.01.006|,|12182119|,10,,| |,,|M00|,2200000,,| |
,SPRINTER LEGEND BALL 3.0 X 20 MM,,|00M|,,,|1.01.04.01.006|,|12202319|,1,,| |,,|M00|,1539120,,| |
,STOPCOCK 3 WAY; LEFT (MERIT),,|00M|,,,|1.01.04.01.006|,|12202619|,34,,| |,,|M00|,38279,,| |
,MANIFOLD 3 PORT,,|00M|,,,|1.01.04.01.006|,|12202719|,106,,| |,,|M00|,77000,,| |
,NC SPRINTER 4.0 X 12 MM,,|00M|,,,|1.01.04.01.006|,|12222419|,1,,| |,,|M00|,5500000,,| |
,MERIT GUIDING CATH 5F SBS 3.5,,|00M|,,,|1.01.04.01.006|,|12252119|,6,,| |,,|M00|,1586956.8,,| |
,MERIT GUIDING CATH 6F-JR 3.5,,|00M|,,,|1.01.04.01.006|,|12252219|,21,,| |,,|M00|,1165561.1,,| |
,MERIT GUIDING CATH 5F-JR 3.5,,|00M|,,,|1.01.04.01.006|,|12252319|,2,,| |,,|M00|,1586956.8,,| |
,MERIT GUIDING CATH 5F-JL 3.5,,|00M|,,,|1.01.04.01.006|,|12252419|,3,,| |,,|M00|,1586956.8,,| |
,MERIT GUIDING CATH 6F-JL 3.5,,|00M|,,,|1.01.04.01.006|,|12252519|,14,,| |,,|M00|,1586956.8,,| |
,MERIT GUIDING CATH 6F-JL 4.0,,|00M|,,,|1.01.04.01.006|,|12252619|,2,,| |,,|M00|,1586956.8,,| |
,3.5 ULNARADIUS DCP LCP 5 HOLE (BAS),,|00M|,,,|1.01.04.01.006|,|12262119|,3,,| |,,|M00|,3665000,,| |
,IOL PMMA HEERA P.1,,|00M|,,,|1.01.04.01.006|,|12262219|,1,,| |,,|M00|,77000,,| |
,IOL PMMA HEERA P.25,,|00M|,,,|1.01.04.01.006|,|12262319|,3,,| |,,|M00|,84700,,| |
,3.5 ULNA RADIUS DCP LCP 7 HOLE (BAS),,|00M|,,,|1.01.04.01.006|,|12301619|,3,,| |,,|M00|,3665000,,| |
,RESOLUTE INTEGRITY 2.75 X 22 MM,,|00M|,,,|1.01.04.01.006|,|12431219|,3,,| |,,|M00|,4165425,,| |
,RESOLUTE INTEGRITY 3.00 X 15 MM,,|00M|,,,|1.01.04.01.006|,|12431319|,3,,| |,,|M00|,4165425,,| |
,RESOLUTE INTEGRITY 2.50 X 30 MM,,|00M|,,,|1.01.04.01.006|,|12431419|,1,,| |,,|M00|,1539120,,| |
,SPRINTER LEGEND BALL 1.5 X 20 MM,,|00M|,,,|1.01.04.01.006|,|12431719|,1,,| |,,|M00|,4165425,,| |
,PRELUDE INTRODUCER SHEALT TRANSRADIAL 5F,,|00M|,,,|1.01.04.01.007|,|13082015|,102,,| |,,|M00|,427607,,| |
,CURAVAC S,,|00M|,,,|1.01.04.01.006|,|14102016|,1,,| |,,|M00|,677635.2,,| |
,ALKOHOL 70% 300 CC,,|00M|,,,|1.01.04.01.001|,|15102015|,16,,| |,,|M00|,7700,,| |
,GIA8048L - GIA SINGLE USE RELOAD G 80-4.8 (COVIDIEN),,|00M|,,,|1.01.04.01.007|,|16112016|,1,,| |,,|M00|,2640712.8,,| |
,HIDROGEN PEROKSID 4% 500 ML (H2O2),,|00M|,,,|1.01.04.01.001|,|19112015|,3,,| |,,|M00|,8800,,| |
,FLUSHING DEVICE STANDART (NITRA),,|00M|,,,|1.01.04.01.006|,|21072016|,9,,| |,,|M00|,2755665,,| |
,ASAM URSODEOKSIKOLAT KAPS 250 MG,,|00M|,,,|1.01.04.01.002|,|21112016|,3985,,| |,,|M00|,2268,,| |
,VITAMIN E KAPL 100 UI (SANTA E),,|00M|,,,|1.01.04.01.002|,|22012016|,10,,| |,,|M00|,2013.33,,| |
,GRIPPER PLUS 20X75 NEEDLELES,,|00M|,,,|1.01.04.01.006|,|23092016|,1,,| |,,|M00|,110000,,| |
,BONE GRAFT (GAMA-CHA),,|00M|,,,|1.01.04.01.006|,|23112015|,6,,| |,,|M00|,389999.5,,| |
,KALSIUM SUSPENSI (CALNIC),,|00M|,,,|1.01.04.01.001|,|24190218|,3,,| |,,|M00|,69300,,| |
,PERINDOPRILARGININ TAB 5 MG (BIOPREXUM),,|00M|,,,|1.01.04.01.002|,|24517800|,138,,| |,,|M00|,2706,,| |
,SMALL BUR HOLE PLATE 218-0032,,|00M|,,,|1.01.04.01.006|,|26082016|,25,,| |,,|M00|,1037000,,| |
,ENDOPOUCH RETRIEVER (JNJ),,|00M|,,,|1.01.04.01.006|,|29082016|,1,,| |,,|M00|,1897500,,| |
,SEQUENT PLEASE 2.0 X 20 MM,,|00M|,,,|1.01.04.01.007|,|30032016|,1,,| |,,|M00|,2574000,,| |
,XYLENE 4 LTR,,|00M|,,,|1.01.04.01.001|,|30200411|,5.8,,| |,,|M00|,376068,,| |
,BRAIN HEART INFUSION,,|00M|,,,|1.01.04.01.006|,|30400251|,2,,| |,,|M00|,1895011.25,,| |
,NUTRIENT AGAR,,|00M|,,,|1.01.04.01.004|,|30440002|,2,,| |,,|M00|,1114379.75,,| |
,CALIBRATOR CARTRIDGE 1 STP.PHOX ULTRA CCX,,|00M|,,,|1.01.04.01.999|,|30500031|,6,,| |,,|M00|,20350000,,| |
,CELLCLEAN AUTO 4 ML X 20,,|00M|,,,|1.01.04.01.001|,|30500311|,5,,| |,,|M00|,1485000,,| |
,ALKOHOL 70%;100 ML (ONE MADE/MEDIKA),,|00M|,,,|1.01.04.01.001|,|32456230|,2119,,| |,,|M00|,5,,| |
,SETUKSIMAB INJ 5 MG/ML (20 ML) (ERBITUX),,|00M|,,,|1.01.04.01.001|,|90100153|,11,,| |,,|M00|,3675000,,| |
,ANALOG INSULIN : RAPID ACTING INJ 100 UI/ML (APIDRA),,|00M|,,,|1.01.04.01.999|,|90100154|,718,,| |,,|M00|,87000,,| |
,ASAM ZOLEDRONAT INF 4 MG/100 ML (ZOMETA),,|00M|,,,|1.01.04.01.001|,|90101611|,325,,| |,,|M00|,1528800,,| |
,ANASTROZOL TAB 1 MG (ARIMIDEX),,|00M|,,,|1.01.04.01.002|,|90801154|,5070,,| |,,|M00|,5980,,| |
,VEKURONIUM INJ 10 MG (ECRON),,|00M|,,,|1.01.04.01.001|,|90801160|,2,,| |,,|M00|,143945,,| |
,LINEAR CUTTER 75MM RELOAD (SR 75),,|00M|,,,|1.01.04.01.006|,|100282568|,71,,| |,,|M00|,922707.5,,| |
,PTCA GUIDE WIRE ASAHI SION,,|00M|,,,|1.01.04.01.006|,|111258420|,102,,| |,,|M00|,1375000,,| |
,XIENCE PRIME EVEROLIMUS ELUTING CORONARY STENT SYSTEM 3.5MMX28MM/RAPID EXCHANGE,,|00M|,,,|1.01.04.01.006|,|121131019|,2,,| |,,|M00|,3630000,,| |
,PRELUDE INTRODUCER SHEALT TRANSRADIAL 6F,,|00M|,,,|1.01.04.01.007|,|130820151|,49,,| |,,|M00|,427607,,| |
,ARCH BAR,,|00M|,,,|1.01.04.01.006|,|130820152|,1,,| |,,|M00|,455000,,| |
,PRELUDE INTRODUCER SHEATH 7F,,|00M|,,,|1.01.04.01.007|,|130920164|,3,,| |,,|M00|,201084.31,,| |
,REMDESIVIR (JUBI R) INJ,,|00M|,,,|1.01.04.01.002|,|132112201|,25,,| |,,|M00|,2028125,,| |
,CANISTER 600 ML,,|00M|,,,|1.01.04.01.006|,|141020161|,23,,| |,,|M00|,328320,,| |
,GIA8048S - GIA SINGLE USE STAPLER 80-4.8 GUN (COVIDIEN),,|00M|,,,|1.01.04.01.007|,|161120161|,9,,| |,,|M00|,2653200,,| |
,ERLOTINIB TAB SAL SELAPUT 100 MG (TARCEVA),,|00M|,,,|1.01.04.01.002|,|202183001|,813,,| |,,|M00|,277499.99,,| |
,HIGH EFFICIENCY FILTER,,|00M|,,,|1.01.04.01.006|,|207765001|,30,,| |,,|M00|,78500,,| |
,PERITONEAL TUBE MEDIUM PRESSURE (NITRA),,|00M|,,,|1.01.04.01.006|,|210720161|,8,,| |,,|M00|,1759230,,| |
,VENTRICULAR TUBE STANDART (NITRA),,|00M|,,,|1.01.04.01.006|,|210720162|,9,,| |,,|M00|,1348380,,| |
,2.5 LOCKING SCREW 14 MM; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|210920162|,1,,| |,,|M00|,462000,,| |
,3.5 LOCKING SCREW 28 MM; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|210920163|,20,,| |,,|M00|,394000,,| |
,"LATANOPROS 0,005% (XALATAN) ED",,|00M|,,,|1.01.04.01.001|,|211082016|,40,,| |,,|M00|,120650,,| |
,TRIDE ( VIT D3 5000 IU),,|00M|,,,|1.01.04.01.002|,|213231120|,45000,,| |,,|M00|,1980,,| |
,SILODOSIN TAB 4 MG (URIEF),,|00M|,,,|1.01.04.01.002|,|218062016|,57,,| |,,|M00|,4826.32,,| |
,SIRPLUS SERBUK STROBERI 20 GR,,|00M|,,,|1.01.04.01.004|,|219082016|,95,,| |,,|M00|,171.6,,| |
,TIMOLOL 0.5% TETES MATA (ISOTIC ADRETOR 0.50 PCT),,|00M|,,,|1.01.04.01.001|,|228072016|,105,,| |,,|M00|,12402.5,,| |
,HIDROKORTISON LOTION SCALP 1 MG/G (DERMACOID),,|00M|,,,|1.01.04.01.001|,|230112016|,5,,| |,,|M00|,99837.1,,| |
,MAVERICK 2.5 X 15 MM,,|00M|,,,|1.01.04.01.007|,|260720164|,1,,| |,,|M00|,1760000,,| |
,LARGE BUR HL PLT 218-0034 (OSTEOMED),,|00M|,,,|1.01.04.01.006|,|260820161|,32,,| |,,|M00|,1175000,,| |
,HARMONIC 36 CM NON E-KATALOG HAR36 (JNJ),,|00M|,,,|1.01.04.01.007|,|270620163|,9,,| |,,|M00|,9875250,,| |
,CONCIERGE JR 4.0/6F,,|00M|,,,|1.01.04.01.007|,|280720161|,1,,| |,,|M00|,350913.2,,| |
,AMPLATZ EXTRA STIFF PTFE FIXED CORE WIRE GUIDE 035* LENGHT = 145 CM,,|00M|,,,|1.01.04.01.007|,|280720165|,1,,| |,,|M00|,2200000,,| |
,OMEGA 369 (NATURES HEALTH),,|00M|,,,|1.01.04.01.002|,|281482020|,9000,,| |,,|M00|,7111.5,,| |
,BONGROS 5CC,,|00M|,,,|1.01.04.01.006|,|290820161|,33,,| |,,|M00|,1699999.4,,| |
,BONGENER 2.5CC,,|00M|,,,|1.01.04.01.006|,|290820162|,38,,| |,,|M00|,4750000.2,,| |
,MONOSYN 6-0 HRT 17 VIOLET,,|00M|,,,|1.01.04.01.006|,|308122016|,3,,| |,,|M00|,124784,,| |
,SKINTACT FOAM 35 X 50 MM,,|00M|,,,|1.01.04.01.006|,|1325142312|,20,,| |,,|M00|,4583.33,,| |
,PLAIN TRACHEOSTOMY 4.5,,|00M|,,,|1.01.04.01.006|,|1457821003|,15,,| |,,|M00|,430650,,| |
,TOPIRAMAT TAB 25 MG (TOPAMAX),,|00M|,,,|1.01.04.01.002|,|2010820162|,783,,| |,,|M00|,2950,,| |
,KLOPIDOGREL TAB 300 MG (PLAVIX),,|00M|,,,|1.01.04.01.002|,|2110620162|,186,,| |,,|M00|,16393.3,,| |
,ENDOLOOP LIGATURE ,,|00M|,,,|1.01.04.01.007|,|2700720164|,1,,| |,,|M00|,759000,,| |
,HARMONIC ACE 23 CM (JNJ),,|00M|,,,|1.01.04.01.007|,|2701720167|,2,,| |,,|M00|,12017500,,| |
,LIGAMAX 5MM ROTATING MULTIPLE CLIP APPLIER (EL 5ML),,|00M|,,,|1.01.04.01.007|,|2707210165|,1,,| |,,|M00|,3431840.5,,| |
,MASKER DISPOSIBLE 3M IBS,,|00M|,,,|1.01.04.01.006|,|1.010.214|,1194,,| |,,|M00|,600.04,,| |
,MASKER KARET,,|00M|,,,|1.01.04.01.006|,|101.042|,256780,,| |,,|M00|,827.64,,| |
,MASKER DISPOSIBLE(EKONOMI),,|00M|,,,|1.01.04.01.006|,|1.010.215|,546439,,| |,,|M00|,1400,,| |
,MASKER KAIN,,|00M|,,,|1.01.04.01.006|,|1.280320|,4717,,| |,,|M00|,5500,,| |
,BRATAMED HAND ANTISEPTIC,,|00M|,,,|1.01.04.01.001|,|0039987|,3109,,| |,,|M00|,33000,,| |
,HAND SANITIZER 1 L,,|00M|,,,|1.01.04.01.001|,|033.633.1|,307,,| |,,|M00|,77000,,| |
,HAND SANITIZER SPRAY KCL,,|00M|,,,|1.01.04.01.001|,|033633|,4479,,| |,,|M00|,25000,,| |
,HAND SANITIZER KECIL,,|00M|,,,|1.01.04.01.001|,|033.633.5|,4797,,| |,,|M00|,27500,,| |
,ASAM ASKORBAT 250 MG (VITAMIN C),,|00M|,,,|1.01.04.01.002|,|FP.26.030420|,11632,,| |,,|M00|,195.2,,| |
,HABBATUSAUDA OIL,,|00M|,,,|1.01.04.01.001|,|02231|,8640,,| |,,|M00|,330,,| |
,VITAMIN C PLUS B KOMPLEK (SAMCORBEX )TAB (AKTIF),,|00M|,,,|1.01.04.01.002|,|021300112|,266580,,| |,,|M00|,770,,| |
,JAS HUJAN COVERALL,,|00M|,,,|1.01.04.01.002|,|022.4156.2|,1965,,| |,,|M00|,55000,,| |
,HAND RUB 500 ML,,|00M|,,,|1.01.04.01.001|,|PROD017|,250,,| |,,|M00|,30000,,| |
,RESPIRATOR N95 S,,|00M|,,,|1.01.04.01.006|,|1.010.301|,20,,| |,,|M00|,15061.26,,| |
,GOWN LENGKAP STERIL KIMBERLY,,|00M|,,,|1.01.04.01.006|,|1.010.578|,1503,,| |,,|M00|,253000,,| |
,ALAS SEPATU,,|00M|,,,|1.01.04.01.001|,|1.010.002|,4228,,| |,,|M00|,1540,,| |
,HAND SCOEND NON STERIL AXIMED,,|00M|,,,|1.01.04.01.006|,|502.008.1|,110271,,| |,,|M00|,2090.92,,| |
,HAND SCHOEN GYNEKOLOG ,,|00M|,,,|1.01.04.01.006|,|1.010.139|,1975,,| |,,|M00|,17400,,| |
,DISP SPUIT 3 CC (TERUMO),,|00M|,,,|1.01.04.01.006|,|1.010.077|,82056,,| |,,|M00|,1138,,| |
,MASKER INHALASI DEWASA,,|00M|,,,|1.01.04.01.006|,|1.010.217|,3079,,| |,,|M00|,10340,,| |
,MASKER BEDAH EVO,,|00M|,,,|1.01.04.01.006|,|0233678|,502,,| |,,|M00|,407,,| |
,KHLORHEKSIDIN 4%(E CARE HANDSCRUB),,|00M|,,,|1.01.04.01.006|,|11082016.1|,2126.6,,| |,,|M00|,74000,,| |
,HAND SANITIZER 5 L (GALON),,|00M|,,,|1.01.04.01.001|,|03333|,123,,| |,,|M00|,132000,,| |
,HAND SANITIZER 500 ML,,|00M|,,,|1.01.04.01.001|,|033.633.3|,411,,| |,,|M00|,33000,,| |
,HAND SANITIZER 4 L,,|00M|,,,|1.01.04.01.001|,|3.0033.036|,24,,| |,,|M00|,440000,,| |
,KALIUM HIDROGEN PEROKSOMONOSULFAT;NATRIUM DODESIL SULFAT POWDER @ 5gr (RUBYSTA),,|00M|,,,|1.01.04.01.004|,|2.020.0071|,10637,,| |,,|M00|,23750,,| |
,NACL 0.9% LARUTAN INFUS 500 ML (WIDATRA),,|00M|,,,|1.01.04.01.001|,|AN.873|,1929,,| |,,|M00|,6840,,| |
,AIR UNTUK IRIGASI LAR INF 1000 ML (WIDATRA),,|00M|,,,|1.01.04.01.001|,|0354781|,691,,| |,,|M00|,16569,,| |
,SALICYL TALK 80 GRAM IKA,,|00M|,,,|1.01.04.01.004|,|BS.900|,12,,| |,,|M00|,11880,,| |
,PARASETAMOL TAB 500 MG,,|00M|,,,|1.01.04.01.002|,|2.040.062|,101827.5,,| |,,|M00|,81.4,,| |
,PARASETAMOL SIR 120 MG/5 ML,,|00M|,,,|1.01.04.01.001|,|8.010.131|,808,,| |,,|M00|,1181,,| |
,ASAM MEFENAMAT KAPS 500 MG,,|00M|,,,|1.01.04.01.002|,|2.040.016|,22006,,| |,,|M00|,163,,| |
,N-ASETIL SISTEIN KAPS 200 MG ,,|00M|,,,|1.01.04.01.002|,|TA.841|,18793,,| |,,|M00|,373,,| |
,CTM TAB 4 MG,,|00M|,,,|1.01.04.01.001|,|TC.093|,6140,,| |,,|M00|,23,,| |
,SETIRIZIN TAB 10 MG GENERIK,,|00M|,,,|1.01.04.01.002|,|TC.222|,34091,,| |,,|M00|,90,,| |
,RANITIDIN TAB 150 MG,,|00M|,,,|1.01.04.01.002|,|2.040.071|,17149,,| |,,|M00|,108,,| |
,ANTASIDA; KOMBINASI : ALUMINIUM HIDROKSIDA 200 MG + MAGNESIUM HIDROKSIDA 200 MG,,|00M|,,,|1.01.04.01.002|,|2.040.012|,5989,,| |,,|M00|,58,,| |
,LANSOPRAZOL KAPS 30 MG,,|00M|,,,|1.01.04.01.004|,|8.010.093|,9673,,| |,,|M00|,581.08,,| |
,HIDROKORTISON KRIM 2.5%,,|00M|,,,|1.01.04.01.005|,|8.010.075|,220,,| |,,|M00|,2475,,| |
,AMOKSISILIN TAB 500 MG,,|00M|,,,|1.01.04.01.002|,|8.010.011|,1685,,| |,,|M00|,249,,| |
,AMOKSISILIN SIR KERING 125 MG/5 ML,,|00M|,,,|1.01.04.01.004|,|8.010.012|,92,,| |,,|M00|,4850,,| |
,ERITROMISIN TAB 500 MG,,|00M|,,,|1.01.04.01.004|,|TE.564|,945,,| |,,|M00|,750.2,,| |
,COTRIMOXAZOLE SYRUP GENERIK,,|00M|,,,|1.01.04.01.001|,|SC.045|,74,,| |,,|M00|,2189,,| |
,SALBUTAMOL 2 MG,,|00M|,,,|1.01.04.01.002|,|TS.095|,4152.5,,| |,,|M00|,67,,| |
,SUKRALFAT SUSP 500 MG/5ML,,|00M|,,,|1.01.04.01.001|,|SS0033|,2280,,| |,,|M00|,6789,,| |
,ATAPULGIT TAB 600 MG (NEW ANTIDES),,|00M|,,,|1.01.04.01.002|,|01341200|,4510,,| |,,|M00|,144.99,,| |
,OFLOKSASIN TTS TELINGA 3% (AKILEN),,|00M|,,,|1.01.04.01.006|,|28.20042018.1|,268,,| |,,|M00|,37345,,| |
,SALBUTAMOL NEBULES VIAL 1 MG/1 ML (VENTOLIN 2.5 MG/2.5 ML),,|00M|,,,|1.01.04.01.001|,|2.010.137|,16096,,| |,,|M00|,4000,,| |
,IM BOOST FORCE KAPLET,,|00M|,,,|1.01.04.01.002|,|09010155.2|,220,,| |,,|M00|,5292,,| |
,ZEGAVIT TAB,,|00M|,,,|1.01.04.01.002|,|TZ.024|,128,,| |,,|M00|,2970,,| |
,KOMBINASI NEOMISIN 3.5 MG + POLIMIKSIN B SULFAT 10000 IU + DEKSAMETASON 1 MG TETES MATA (CENDO POLYDEX 5 ML),,|00M|,,,|1.01.04.01.001|,|DC.079|,76,,| |,,|M00|,36572.25,,| |
,DECACETINE 0.5% 5 MG,,|00M|,,,|1.01.04.01.001|,|0251300|,7,,| |,,|M00|,3250.5,,| |
,OFLOKSASIN 3 MG TETES MATA (CENDO FLOXA MINIDOSE),,|00M|,,,|1.01.04.01.001|,|DF.005|,30,,| |,,|M00|,27365.25,,| |
,RESPIRATORI N95 M (SUMBANGAN),,|00M|,,,|1.01.04.01.006|,|01010242.1|,312,,| |,,|M00|,33698,,| |
,GOGGLES/KACA MATA,,|00M|,,,|1.01.04.01.006|,|1.010.404|,5024,,| |,,|M00|,72600,,| |
,FACE SHIELE ,,|00M|,,,|1.01.04.01.006|,|0336|,3527,,| |,,|M00|,16000,,| |
,BACTI GO HAND SANITIZER 500 ML,,|00M|,,,|1.01.04.01.001|,|02254|,50,,| |,,|M00|,160000,,| |
,DETTOL HAND SANITIZER 200 ML PUMP,,|00M|,,,|1.01.04.01.001|,|0338875|,15,,| |,,|M00|,55000,,| |
,HAND SANITIZER 2 L,,|00M|,,,|1.01.04.01.001|,|033.633.8|,5,,| |,,|M00|,132000,,| |
,HANDSCOEN SENSI,,|00M|,,,|1.01.04.01.006|,|025586|,17091,,| |,,|M00|,500,,| |
,HAND SANITIZER SPRAY 250 ML,,|00M|,,,|1.01.04.01.001|,|033.0633|,50,,| |,,|M00|,66000,,| |
,HAND SANITIZER GEL 500 ML,,|00M|,,,|1.01.04.01.001|,|033.6363.5|,13,,| |,,|M00|,77000,,| |
,HAND SANITIZER 20 L,,|00M|,,,|1.01.04.01.001|,|033.633.2|,60,,| |,,|M00|,1870000,,| |
,ADRENALIN/EPINEPRIN,,|00M|,,,|1.01.04.01.001|,|2.010.003|,4846,,| |,,|M00|,1408,,| |
,BECOM ZET,,|00M|,,,|1.01.04.01.002|,|021222|,280,,| |,,|M00|,3355,,| |
,VITAMIN B KOMPLEK DAN VIT C (SELKOM C),,|00M|,,,|1.01.04.01.002|,|0366|,1330,,| |,,|M00|,2949.1,,| |
